,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,visibility_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,ceiling_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,Clear,Drizzle,Fog,Haze,Heavy Drizzle,Heavy Rain,Heavy Rain/Thunderstorm,Light Drizzle,Light Rain,Light Rain/Thunderstorm,Mist,Mostly Cloudy,Overcast,Partly Cloudy,Rain,Thunder,Thunderstorm,Unknown Precip,E,ENE,ESE,N,NE,NNE,NNW,NW,S,SE,SSE,SSW,SW,W,WNW,WSW
0,2015-01-01 01:00:00-05:00,30.3666666666667,35.6,35.6,100,0,0,19.65,169,499,3.16666666666667,23.6666666666667,663,2098.66666666667,32.8,32.8,29.9466666666667,30.0466666666667,89.87,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2015-01-01 02:00:00-05:00,30.36,35.6,35.6,100,0,0,19.65,14,499,0.416666666666667,16.3333333333333,663,100,32.8,32.8,29.94,30.04,89.87,0,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2015-01-01 03:00:00-05:00,30.3633333333333,35.6,35.6,100,0,0,19.65,14,499,0.25,9,663,100,32.8,32.8,29.9433333333333,30.0433333333333,89.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2015-01-01 04:00:00-05:00,30.3466666666667,33.8,33.8,100,0,0,19.65,245,499,3.33333333333333,31,663,2098.66666666667,32.8,32.8,29.9266666666667,30.0566666666667,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,2015-01-01 05:00:00-05:00,30.3233333333333,33.2,33.2,100,0,0,19.65,209.333333333333,499,3.5,31,663,1099.33333333333,32.8,32.8,29.9033333333333,30.0433333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2015-01-01 06:00:00-05:00,30.3433333333333,33.8,33.8,100,0,0,19.65,13.6666666666667,499,2.25,31,663,100,32.8,32.8,29.9233333333333,30.0533333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2015-01-01 07:00:00-05:00,30.36,33.8,33.8,100,0,0,19.65,13.6666666666667,499,0.583333333333333,16.3333333333333,663,100,32.8,32.8,29.94,30.07,89.87,0,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,2015-01-01 08:00:00-05:00,30.3666666666667,34.4,34.4,100,0,0,19.65,51.3333333333333,243,3.25,31,457.666666666667,3098,32.8,32.8,29.9466666666667,30.0666666666667,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,2015-01-01 09:00:00-05:00,30.3766666666667,39.8,39.2,97.7666666666667,0,0,19.65,57.6666666666667,372.666666666667,8,32,525.333333333333,3098,32.8,32.8,29.9566666666667,29.9933333333333,89.87,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,2015-01-01 10:00:00-05:00,30.3733333333333,44.6,40.4,85.41,0,0,19.65,407.666666666667,499,10,32,663,3098,32.8,32.8,29.9533333333333,29.95,89.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,2015-01-01 11:00:00-05:00,30.35,50,39.8,67.88,0,0,19.65,447.666666666667,419.333333333333,10,32,663,3098,32.8,32.8,29.93,29.91,89.87,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,2015-01-01 12:00:00-05:00,30.3033333333333,53,42.2,66.74,0,0,19.65,567.666666666667,499,10,32,663,3098,32.8,32.8,29.8833333333333,29.8066666666667,89.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,2015-01-01 13:00:00-05:00,30.2833333333333,55.4,40.4,56.9766666666667,0,0,19.65,267.666666666667,459.333333333333,10,32,602,3098,32.8,32.8,29.8633333333333,29.8033333333333,89.87,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,2015-01-01 14:00:00-05:00,30.2666666666667,57.8,37.4,46.47,0,0,19.65,397.666666666667,486,10,32,663,3098,32.8,32.8,29.8466666666667,29.8233333333333,89.87,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,2015-01-01 15:00:00-05:00,30.26,58.4,38.6,47.6533333333333,0,0,19.65,354.333333333333,459.666666666667,10,32,663,3098,32.8,32.8,29.84,29.7933333333333,89.87,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,2015-01-01 16:00:00-05:00,30.2666666666667,54.8,42.8,64.08,0,0,19.65,561,686.333333333333,9,32,663,3098,32.8,32.8,29.8466666666667,29.75,89.87,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,2015-01-01 17:00:00-05:00,30.2666666666667,52.4,45.2,76.5233333333333,0,0,19.65,401,463,10,32,708.666666666667,3098,32.8,32.8,29.8466666666667,29.72,89.87,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,2015-01-01 18:00:00-05:00,30.2833333333333,50,45.2,83.5333333333333,0,0,19.65,471,616,10,32,663,3098,32.8,32.8,29.8633333333333,29.75,89.87,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,2015-01-01 19:00:00-05:00,30.3,47.6,44.6,89.47,0,0,19.65,918.333333333333,599.333333333333,10,32,663,3098,32.8,32.8,29.88,29.7933333333333,89.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,2015-01-01 20:00:00-05:00,30.3133333333333,47.6,44.6,89.32,0,0,19.65,875,499,10,32,663,3098,32.8,32.8,29.8933333333333,29.8066666666667,89.87,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,2015-01-01 21:00:00-05:00,30.32,48.2,46.4,93.45,0,0,19.65,1103,733.333333333333,10,32,663,8699.33333333333,32.8,32.8,29.9,29.77,89.87,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,2015-01-01 22:00:00-05:00,30.3433333333333,50,45.2,83.8033333333333,0,0,19.65,1037.33333333333,499,10,25.6666666666667,663,10333.3333333333,32.8,32.8,29.9233333333333,29.81,89.87,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,2015-01-01 23:00:00-05:00,30.3333333333333,49.4,45.2,85.5566666666667,0,0,19.65,970.666666666667,499,10,13,663,9666.66666666667,32.8,32.8,29.9133333333333,29.8033333333333,89.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,2015-01-02 00:00:00-05:00,30.31,50,42.8,76.18,0,0,19.65,1037,733.666666666667,10,22,663,10333.3333333333,32.8,32.8,29.89,29.82,89.87,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2015-01-02 01:00:00-05:00,30.2866666666667,47.6,42.8,83.3833333333334,0,0,19.65,561.666666666667,499,10,32,663,5732,32.8,32.8,29.8666666666667,29.81,89.87,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2015-01-02 02:00:00-05:00,30.28,47,44,89.4266666666667,0,0,19.65,855,499,10,32,663,3098,32.8,32.8,29.86,29.7866666666667,89.87,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,2015-01-02 03:00:00-05:00,30.28,45.2,44.6,97.8,0,0,19.65,521.333333333333,426,10,32,663,3098,32.8,32.8,29.86,29.7866666666667,89.87,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,2015-01-02 04:00:00-05:00,30.2833333333333,44.6,44.6,100,0,0,19.65,1035,499,10,32,663,3098,32.8,32.8,29.8633333333333,29.7933333333333,89.87,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,2015-01-02 05:00:00-05:00,30.29,44.6,44.6,100,0,0,19.65,211,499,10,32,663,3098,32.8,32.8,29.87,29.8,89.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,2015-01-02 06:00:00-05:00,30.29,44.6,44.6,100,0,0,19.65,934.666666666667,499,10,32,663,3098,32.8,32.8,29.87,29.8,89.87,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2015-01-02 07:00:00-05:00,30.28,44.6,44.6,100,0,0,19.65,387.666666666667,389.333333333333,10,32,663,3098,32.8,32.8,29.86,29.79,89.87,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2015-01-02 08:00:00-05:00,30.31,45.8,44.6,95.6,0,0,19.65,852.666666666667,472.666666666667,10,32,608.666666666667,8366,32.8,32.8,29.89,29.8133333333333,89.87,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2015-01-02 09:00:00-05:00,30.3266666666667,46.4,45.2,95.6,0,0,19.65,1104,499,10,25.6666666666667,663,11000,32.8,32.8,29.9066666666667,29.8133333333333,89.87,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,2015-01-02 10:00:00-05:00,30.3,49.4,46.4,89.4033333333333,0,0,19.65,1136,733.666666666667,10,27,663,12000,32.8,32.8,29.88,29.7433333333333,89.87,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2015-01-02 11:00:00-05:00,30.3333333333333,50,47.6,91.46,0,0,19.65,232.333333333333,612.666666666667,10,13,1104,7766.66666666667,32.8,32.8,29.9133333333333,29.7533333333333,89.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,2015-01-02 12:00:00-05:00,30.3133333333333,50,48.8,95.6666666666667,0,0,19.65,233.333333333333,395,10,13,890.333333333333,2300,32.8,32.8,29.8933333333333,29.71,89.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,2015-01-02 13:00:00-05:00,30.29,51.2,50,95.7,0,0,19.65,220.333333333333,437,10,13,610,2166.66666666667,32.8,32.8,29.87,29.6533333333333,89.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,2015-01-02 14:00:00-05:00,30.2966666666667,51.8,50,93.55,0,0,19.65,213.333333333333,605.333333333333,10,32,810,2100,32.8,32.8,29.8766666666667,29.6566666666667,89.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,2015-01-02 15:00:00-05:00,30.31,53.6,50,87.57,0,0,19.65,214,499,10,32,663,2100,32.8,32.8,29.89,29.66,89.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39,2015-01-02 16:00:00-05:00,30.3,52.4,50.6,93.7066666666667,0,0,19.65,372.666666666667,606.666666666667,10,5,757,5200,32.8,32.8,29.88,29.6433333333333,89.87,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,2015-01-02 17:00:00-05:00,30.2933333333333,51.8,51.8,100,0,0,19.65,502.666666666667,602,10,20.6666666666667,710,6500,32.8,32.8,29.8733333333333,29.6133333333333,89.87,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,2015-01-02 18:00:00-05:00,30.3066666666667,51.8,51.8,100,0,0,19.65,637.333333333333,499,10,10.3333333333333,663,6333.33333333333,32.8,32.8,29.8866666666667,29.6266666666667,89.87,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,2015-01-02 19:00:00-05:00,30.3033333333333,50.6,50.6,100,0,0,19.65,489,769,10,32,776,4732,32.8,32.8,29.8833333333333,29.6566666666667,89.87,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,2015-01-02 20:00:00-05:00,30.3166666666667,51.2,50,95.7,0,0,19.65,769,1003.66666666667,10,32,776.666666666667,9000,32.8,32.8,29.8966666666667,29.68,89.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,2015-01-02 21:00:00-05:00,30.32,50,50,100,0,0,19.65,409.333333333333,701.333333333333,10,32,809.666666666667,9000,32.8,32.8,29.9,29.69,89.87,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,2015-01-02 22:00:00-05:00,30.3033333333333,49.4,49.4,100,0,0,19.65,969.666666666667,902,9,32,663,10333.3333333333,32.8,32.8,29.8833333333333,29.69,89.87,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,2015-01-02 23:00:00-05:00,30.3033333333333,50,50,100,0,0,19.65,937.333333333333,499,10,32,663,9333.33333333333,32.8,32.8,29.8833333333333,29.6733333333333,89.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47,2015-01-03 00:00:00-05:00,30.2933333333333,50,50,100,0,0,19.65,143.333333333333,835.666666666667,10,32,663,1400,32.8,32.8,29.8733333333333,29.6633333333333,89.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,2015-01-03 01:00:00-05:00,30.29,50.6,50.6,100,0,0,19.65,130.666666666667,499,10,32,663,1266.66666666667,32.8,32.8,29.87,29.6433333333333,89.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,2015-01-03 02:00:00-05:00,30.2766666666667,51.8,51.8,100,0,0,19.65,104,499,10,32,663,1000,32.8,32.8,29.8566666666667,29.5966666666667,89.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,2015-01-03 03:00:00-05:00,30.27,51.8,51.8,100,0,0,19.65,50.6666666666667,499,4.75,31.3333333333333,663,466.666666666667,32.8,32.8,29.85,29.59,89.87,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2015-01-03 04:00:00-05:00,30.2633333333333,51.8,51.8,100,0,0,19.65,24,499,1.5,31,663,200,32.8,32.8,29.8433333333333,29.5833333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,2015-01-03 05:00:00-05:00,30.25,51.8,51.8,100,0,0,19.65,24,499,1.91666666666667,31,663,200,32.8,32.8,29.83,29.57,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,2015-01-03 06:00:00-05:00,30.2566666666667,51.8,51.8,100,0,0,19.65,24,499,2,31,663,200,32.8,32.8,29.8366666666667,29.5766666666667,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,2015-01-03 07:00:00-05:00,30.2633333333333,51.8,51.8,100,0,0,19.65,24,499,2.08333333333333,31,663,200,32.8,32.8,29.8433333333333,29.5833333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,2015-01-03 08:00:00-05:00,30.28,51.8,51.8,100,0,0,19.65,24,499,1.25,31,663,200,32.8,32.8,29.86,29.6,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,2015-01-03 09:00:00-05:00,30.2833333333333,53.6,53.6,100,0,0,19.65,24,499,1.5,31,663,200,32.8,32.8,29.8633333333333,29.5433333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,2015-01-03 10:00:00-05:00,30.2733333333333,53.6,53.6,100,0,0,19.65,24,499,2.16666666666667,19.3333333333333,663,200,32.8,32.8,29.8533333333333,29.5333333333333,89.87,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,2015-01-03 11:00:00-05:00,30.24,53.6,53.6,100,0,0,19.65,30.3333333333333,360.666666666667,2.33333333333333,9.66666666666667,663,266.666666666667,32.8,32.8,29.82,29.5,89.87,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,2015-01-03 12:00:00-05:00,30.2233333333333,54.2,54.2,100,0,0,19.65,43.6666666666667,357,2.08333333333333,20.6666666666667,476.666666666667,400,32.8,32.8,29.8033333333333,29.4633333333333,89.87,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,2015-01-03 13:00:00-05:00,30.1966666666667,55.4,55.4,100,0,0,19.65,44,499,1.66666666666667,31,663,400,32.8,32.8,29.7766666666667,29.3966666666667,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61,2015-01-03 14:00:00-05:00,30.1766666666667,55.4,55.4,100,0,0,19.65,37.3333333333333,499,1.33333333333333,31,663,333.333333333333,32.8,32.8,29.7566666666667,29.3766666666667,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,2015-01-03 15:00:00-05:00,30.16,56.6,56.6,100,0,0,19.65,24,499,1,31,663,200,32.8,32.8,29.74,29.32,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,2015-01-03 16:00:00-05:00,30.1533333333333,57.2,57.2,100,0,0,19.65,24,499,0.916666666666667,25,663,200,32.8,32.8,29.7333333333333,29.2933333333333,89.87,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,2015-01-03 17:00:00-05:00,30.14,57.2,57.2,100,0,0,19.65,24,499,1.75,31,663,200,32.8,32.8,29.72,29.28,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2015-01-03 18:00:00-05:00,30.15,58.4,58.4,100,0,0,19.65,23.6666666666667,357.333333333333,2.5,31,663,200,32.8,32.8,29.73,29.2433333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,2015-01-03 19:00:00-05:00,30.15,58.4,58.4,100,0,0,19.65,33.3333333333333,289,3.08333333333333,31,663,300,32.8,32.8,29.73,29.2433333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67,2015-01-03 20:00:00-05:00,30.1566666666667,56.6,56.6,100,0,0,19.65,40,252,1.41666666666667,31,536.666666666667,366.666666666667,32.8,32.8,29.7366666666667,29.3166666666667,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,2015-01-03 21:00:00-05:00,30.15,56.6,56.6,100,0,0,19.65,47,367,2.08333333333333,31,486.666666666667,433.333333333333,32.8,32.8,29.73,29.31,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,2015-01-03 22:00:00-05:00,30.14,56.6,56.6,100,0,0,19.65,64,499,2.25,31,663,600,32.8,32.8,29.72,29.3,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,2015-01-03 23:00:00-05:00,30.1266666666667,57.8,57.8,100,0,0,19.65,24,499,0.75,23.6666666666667,663,200,32.8,32.8,29.7066666666667,29.2433333333333,89.87,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,2015-01-04 00:00:00-05:00,30.1133333333333,61.4,61.4,100,0,0,19.65,24,499,0.833333333333333,23.6666666666667,663,200,32.8,32.8,29.6933333333333,29.0866666666667,89.87,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,2015-01-04 01:00:00-05:00,30.1033333333333,62.6,62.6,100,0,0,19.65,66,282,2.16666666666667,31,510,1200,32.8,32.8,29.6833333333333,29.0233333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,2015-01-04 02:00:00-05:00,30.1,62.6,62.6,100,0,0,19.65,145.666666666667,217.333333333333,1.83333333333333,31,663,1900,32.8,32.8,29.68,29.02,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,2015-01-04 03:00:00-05:00,30.0933333333333,64.4,64.4,100,0,0,19.65,153,224,3.66666666666667,31,663,1500,32.8,32.8,29.6733333333333,28.9333333333333,89.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,2015-01-04 04:00:00-05:00,30.08,64.4,64.4,100,0,0,19.65,146,213,5.66666666666667,31.6666666666667,399.666666666667,1966,32.8,32.8,29.6633333333333,28.9233333333333,89.87,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,2015-01-04 05:00:00-05:00,30.07,64.4,64.4,100,0,0,19.65,162,499,7,32,663,3098,32.8,32.8,29.66,28.92,89.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,2015-01-04 06:00:00-05:00,30.0733333333333,64.4,64.4,100,0,0,19.65,395,732.666666666667,9,32,663,3098,32.8,32.8,29.66,28.92,89.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,2015-01-04 07:00:00-05:00,30.0966666666667,64.4,64.4,100,0,0,19.65,145.666666666667,246,9,32,539.666666666667,2499.33333333333,32.8,32.8,29.6766666666667,28.9366666666667,89.87,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79,2015-01-04 08:00:00-05:00,30.1166666666667,65,65,100,0,0,19.65,320.333333333333,499,9,32,663,3166.66666666667,32.8,32.8,29.6966666666667,28.9266666666667,89.87,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,2015-01-04 09:00:00-05:00,30.1333333333333,65.6,65.6,100,0,0,19.65,123,278.333333333333,2.41666666666667,9.33333333333333,403.666666666667,1400,32.8,32.8,29.7133333333333,28.9133333333333,89.87,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81,2015-01-04 10:00:00-05:00,30.11,65,65,100,0,0,19.65,255.333333333333,393,4,9,600.666666666667,3900,32.8,32.8,29.69,28.92,89.87,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
